filename,label,label (0/1),label (no/yes)
image_noMask1_0_911.jpeg,without_mask,0,no
image_noMask1_0_912.jpeg,without_mask,0,no
image_noMask1_0_915.jpeg,without_mask,0,no
image_noMask1_0_916.jpeg,without_mask,0,no
image_noMask1_0_920.jpeg,without_mask,0,no
image_noMask1_0_922.jpeg,without_mask,0,no
image_noMask1_0_924.jpeg,without_mask,0,no
image_noMask1_0_929.jpeg,without_mask,0,no
image_noMask1_0_931.jpeg,without_mask,0,no
image_noMask1_0_934.jpeg,without_mask,0,no
image_noMask1_0_935.jpeg,without_mask,0,no
image_noMask1_0_937.jpeg,without_mask,0,no
image_noMask1_0_939.jpeg,without_mask,0,no
image_noMask1_0_941.jpeg,without_mask,0,no
image_noMask1_0_945.jpeg,without_mask,0,no
image_noMask1_0_951.jpeg,without_mask,0,no
image_noMask1_0_954.jpeg,without_mask,0,no
image_noMask1_0_956.jpeg,without_mask,0,no
image_noMask1_0_957.jpeg,without_mask,0,no
image_noMask1_0_960.jpeg,without_mask,0,no
image_noMask1_0_966.jpeg,without_mask,0,no
image_noMask1_0_974.jpeg,without_mask,0,no
image_noMask1_0_980.jpeg,without_mask,0,no
image_noMask1_0_981.jpeg,without_mask,0,no
image_noMask1_0_982.jpeg,without_mask,0,no
image_noMask1_0_983.jpeg,without_mask,0,no
image_noMask1_0_986.jpeg,without_mask,0,no
image_noMask1_0_989.jpeg,without_mask,0,no
image_noMask1_0_991.jpeg,without_mask,0,no
image_noMask1_0_994.jpeg,without_mask,0,no
image_noMask1_0_995.jpeg,without_mask,0,no
image_noMask1_0_996.jpeg,without_mask,0,no
image_noMask1_0_999.jpeg,without_mask,0,no
image_noMask1_0_1001.jpeg,without_mask,0,no
image_noMask1_0_1002.jpeg,without_mask,0,no
image_noMask1_0_1003.jpeg,without_mask,0,no
image_noMask1_0_1005.jpeg,without_mask,0,no
image_noMask1_0_1008.jpeg,without_mask,0,no
image_noMask1_0_1012.jpeg,without_mask,0,no
image_noMask1_0_1013.jpeg,without_mask,0,no
image_noMask1_0_1014.jpeg,without_mask,0,no
image_noMask1_0_1016.jpeg,without_mask,0,no
image_noMask1_0_1017.jpeg,without_mask,0,no
image_noMask1_0_1019.jpeg,without_mask,0,no
image_noMask1_0_1020.jpeg,without_mask,0,no
image_noMask1_0_1021.jpeg,without_mask,0,no
image_noMask1_0_1023.jpeg,without_mask,0,no
image_noMask1_0_1024.jpeg,without_mask,0,no
image_noMask1_0_1026.jpeg,without_mask,0,no
image_noMask1_0_1027.jpeg,without_mask,0,no
image_noMask1_0_1030.jpeg,without_mask,0,no
image_noMask1_0_1037.jpeg,without_mask,0,no
image_noMask1_0_1045.jpeg,without_mask,0,no
image_noMask1_0_1049.jpeg,without_mask,0,no
image_noMask1_0_1050.jpeg,without_mask,0,no
image_noMask1_0_1052.jpeg,without_mask,0,no
image_noMask1_0_1060.jpeg,without_mask,0,no
image_noMask1_0_1061.jpeg,without_mask,0,no
image_noMask1_0_1063.jpeg,without_mask,0,no
image_noMask1_0_1064.jpeg,without_mask,0,no
image_noMask1_0_1065.jpeg,without_mask,0,no
image_noMask1_0_1067.jpeg,without_mask,0,no
image_noMask1_0_1071.jpeg,without_mask,0,no
image_noMask1_0_1073.jpeg,without_mask,0,no
image_noMask1_0_1076.jpeg,without_mask,0,no
image_noMask1_0_1079.jpeg,without_mask,0,no
image_noMask1_0_1085.jpeg,without_mask,0,no
image_noMask1_0_1095.jpeg,without_mask,0,no
image_noMask1_0_1098.jpeg,without_mask,0,no
image_noMask1_0_1104.jpeg,without_mask,0,no
image_noMask1_0_1105.jpeg,without_mask,0,no
image_noMask1_0_1107.jpeg,without_mask,0,no
image_noMask1_0_1109.jpeg,without_mask,0,no
image_noMask1_0_1115.jpeg,without_mask,0,no
image_noMask1_0_1120.jpeg,without_mask,0,no
image_noMask1_0_1121.jpeg,without_mask,0,no
image_noMask1_0_1126.jpeg,without_mask,0,no
image_noMask1_0_1127.jpeg,without_mask,0,no
image_noMask1_0_1128.jpeg,without_mask,0,no
image_noMask1_0_1129.jpeg,without_mask,0,no
image_noMask1_0_1131.jpeg,without_mask,0,no
image_noMask1_0_1136.jpeg,without_mask,0,no
image_noMask1_0_1137.jpeg,without_mask,0,no
image_noMask1_0_1138.jpeg,without_mask,0,no
image_noMask1_0_1139.jpeg,without_mask,0,no
image_noMask1_0_1140.jpeg,without_mask,0,no
image_noMask1_0_1142.jpeg,without_mask,0,no
image_noMask1_0_1145.jpeg,without_mask,0,no
image_noMask1_0_1146.jpeg,without_mask,0,no
image_noMask1_0_1149.jpeg,without_mask,0,no
image_noMask1_0_1151.jpeg,without_mask,0,no
image_noMask1_0_1152.jpeg,without_mask,0,no
image_noMask1_0_1153.jpeg,without_mask,0,no
image_noMask1_0_1155.jpeg,without_mask,0,no
image_noMask1_0_1159.jpeg,without_mask,0,no
image_noMask1_0_1160.jpeg,without_mask,0,no
image_noMask1_0_1162.jpeg,without_mask,0,no
image_noMask1_0_1169.jpeg,without_mask,0,no
image_noMask1_0_1172.jpeg,without_mask,0,no
image_noMask1_0_1182.jpeg,without_mask,0,no
image_noMask1_0_1184.jpeg,without_mask,0,no
image_noMask1_0_1185.jpeg,without_mask,0,no
image_noMask1_0_1190.jpeg,without_mask,0,no
image_noMask1_0_1195.jpeg,without_mask,0,no
image_noMask1_0_1197.jpeg,without_mask,0,no
image_noMask1_0_1199.jpeg,without_mask,0,no
image_noMask1_0_1200.jpeg,without_mask,0,no
image_noMask1_0_1202.jpeg,without_mask,0,no
image_noMask1_0_1205.jpeg,without_mask,0,no
image_noMask1_0_1215.jpeg,without_mask,0,no
image_noMask1_0_1218.jpeg,without_mask,0,no
image_noMask1_0_1221.jpeg,without_mask,0,no
image_noMask1_0_1222.jpeg,without_mask,0,no
image_noMask1_0_1224.jpeg,without_mask,0,no
image_noMask1_0_1231.jpeg,without_mask,0,no
image_noMask1_0_1232.jpeg,without_mask,0,no
image_noMask1_0_1234.jpeg,without_mask,0,no
image_noMask1_0_1236.jpeg,without_mask,0,no
image_noMask1_0_1238.jpeg,without_mask,0,no
image_noMask1_0_1242.jpeg,without_mask,0,no
image_noMask1_0_1243.jpeg,without_mask,0,no
image_noMask1_0_1247.jpeg,without_mask,0,no
image_noMask1_0_1249.jpeg,without_mask,0,no
image_noMask1_0_1253.jpeg,without_mask,0,no
image_noMask1_0_1261.jpeg,without_mask,0,no
image_noMask1_0_1263.jpeg,without_mask,0,no
image_noMask1_0_1264.jpeg,without_mask,0,no
image_noMask1_0_1267.jpeg,without_mask,0,no
image_noMask1_0_1272.jpeg,without_mask,0,no
image_noMask1_0_1273.jpeg,without_mask,0,no
image_noMask1_0_1279.jpeg,without_mask,0,no
image_noMask1_0_1284.jpeg,without_mask,0,no
image_noMask1_0_1291.jpeg,without_mask,0,no
image_noMask1_0_1298.jpeg,without_mask,0,no
image_noMask1_0_1304.jpeg,without_mask,0,no
image_noMask1_0_1312.jpeg,without_mask,0,no
image_noMask1_0_1317.jpeg,without_mask,0,no
image_noMask1_0_1319.jpeg,without_mask,0,no
image_noMask1_0_1320.jpeg,without_mask,0,no
image_noMask1_0_1321.jpeg,without_mask,0,no
image_noMask1_0_1326.jpeg,without_mask,0,no
image_noMask1_0_1328.jpeg,without_mask,0,no
image_noMask1_0_1342.jpeg,without_mask,0,no
image_noMask1_0_1343.jpeg,without_mask,0,no
image_noMask1_0_1344.jpeg,without_mask,0,no
image_noMask1_0_1346.jpeg,without_mask,0,no
image_noMask1_0_1353.jpeg,without_mask,0,no
image_noMask1_0_1355.jpeg,without_mask,0,no
image_noMask1_0_1357.jpeg,without_mask,0,no
image_noMask1_0_1362.jpeg,without_mask,0,no
image_noMask1_0_1363.jpeg,without_mask,0,no
image_noMask1_0_1371.jpeg,without_mask,0,no
image_noMask1_0_1374.jpeg,without_mask,0,no
image_noMask1_0_1375.jpeg,without_mask,0,no
image_noMask1_0_1377.jpeg,without_mask,0,no
image_noMask1_0_1378.jpeg,without_mask,0,no
image_noMask1_0_1380.jpeg,without_mask,0,no
image_noMask1_0_1384.jpeg,without_mask,0,no
image_noMask1_0_1387.jpeg,without_mask,0,no
image_noMask1_0_1392.jpeg,without_mask,0,no
image_noMask1_0_1394.jpeg,without_mask,0,no
image_noMask1_0_1395.jpeg,without_mask,0,no
image_noMask1_0_1400.jpeg,without_mask,0,no
image_noMask1_0_1407.jpeg,without_mask,0,no
image_noMask1_0_1410.jpeg,without_mask,0,no
image_noMask1_0_1412.jpeg,without_mask,0,no
image_noMask1_0_1415.jpeg,without_mask,0,no
image_noMask1_0_1424.jpeg,without_mask,0,no
image_noMask1_0_1428.jpeg,without_mask,0,no
image_noMask1_0_1431.jpeg,without_mask,0,no
image_noMask1_0_1433.jpeg,without_mask,0,no
image_noMask1_0_1434.jpeg,without_mask,0,no
image_noMask1_0_1440.jpeg,without_mask,0,no
image_noMask1_0_1442.jpeg,without_mask,0,no
image_noMask1_0_1444.jpeg,without_mask,0,no
image_noMask1_0_1445.jpeg,without_mask,0,no
image_noMask1_0_1447.jpeg,without_mask,0,no
image_noMask1_0_1451.jpeg,without_mask,0,no
image_noMask1_0_1452.jpeg,without_mask,0,no
image_noMask1_0_1461.jpeg,without_mask,0,no
image_noMask1_0_1463.jpeg,without_mask,0,no
image_noMask1_0_1464.jpeg,without_mask,0,no
image_noMask1_0_1468.jpeg,without_mask,0,no
image_noMask1_0_1469.jpeg,without_mask,0,no
image_noMask1_0_1474.jpeg,without_mask,0,no
image_noMask1_0_1477.jpeg,without_mask,0,no
image_noMask1_0_1482.jpeg,without_mask,0,no
image_noMask1_0_1483.jpeg,without_mask,0,no
image_noMask1_0_1486.jpeg,without_mask,0,no
image_noMask1_0_1488.jpeg,without_mask,0,no
image_noMask1_0_1495.jpeg,without_mask,0,no
image_noMask1_0_1496.jpeg,without_mask,0,no
image_noMask1_0_1498.jpeg,without_mask,0,no
image_noMask1_0_1500.jpeg,without_mask,0,no
image_noMask1_0_1505.jpeg,without_mask,0,no
image_noMask1_0_1506.jpeg,without_mask,0,no
image_noMask1_0_1511.jpeg,without_mask,0,no
image_noMask1_0_1521.jpeg,without_mask,0,no
image_noMask1_0_1525.jpeg,without_mask,0,no
image_noMask1_0_1527.jpeg,without_mask,0,no
image_noMask1_0_1531.jpeg,without_mask,0,no
image_noMask1_0_1536.jpeg,without_mask,0,no
image_noMask1_0_1537.jpeg,without_mask,0,no
image_noMask1_0_1545.jpeg,without_mask,0,no
image_noMask1_0_1549.jpeg,without_mask,0,no
image_noMask1_0_1551.jpeg,without_mask,0,no
image_noMask1_0_1555.jpeg,without_mask,0,no
image_noMask1_0_1556.jpeg,without_mask,0,no
image_noMask1_0_1559.jpeg,without_mask,0,no
image_noMask1_0_1560.jpeg,without_mask,0,no
image_noMask1_0_1561.jpeg,without_mask,0,no
image_noMask1_0_1565.jpeg,without_mask,0,no
image_noMask1_0_1568.jpeg,without_mask,0,no
image_noMask1_0_1574.jpeg,without_mask,0,no
image_noMask1_0_1577.jpeg,without_mask,0,no
image_noMask1_0_1584.jpeg,without_mask,0,no
image_noMask1_0_1588.jpeg,without_mask,0,no
image_noMask1_0_1590.jpeg,without_mask,0,no
image_noMask1_0_1591.jpeg,without_mask,0,no
image_noMask1_0_1592.jpeg,without_mask,0,no
image_noMask1_0_1594.jpeg,without_mask,0,no
image_noMask1_0_1598.jpeg,without_mask,0,no
image_noMask1_0_1599.jpeg,without_mask,0,no
image_noMask1_0_1600.jpeg,without_mask,0,no
image_noMask1_0_1601.jpeg,without_mask,0,no
image_noMask1_0_1603.jpeg,without_mask,0,no
image_noMask1_0_1605.jpeg,without_mask,0,no
image_noMask1_0_1607.jpeg,without_mask,0,no
image_noMask1_0_1612.jpeg,without_mask,0,no
image_noMask1_0_1613.jpeg,without_mask,0,no
image_noMask1_0_1615.jpeg,without_mask,0,no
image_noMask1_0_1619.jpeg,without_mask,0,no
image_noMask1_0_1620.jpeg,without_mask,0,no
image_noMask1_0_1622.jpeg,without_mask,0,no
image_noMask1_0_1623.jpeg,without_mask,0,no
image_noMask1_0_1625.jpeg,without_mask,0,no
image_noMask1_0_1627.jpeg,without_mask,0,no
image_noMask1_0_1632.jpeg,without_mask,0,no
image_noMask1_0_1633.jpeg,without_mask,0,no
image_noMask1_0_1636.jpeg,without_mask,0,no
image_noMask1_0_1637.jpeg,without_mask,0,no
image_noMask1_0_1638.jpeg,without_mask,0,no
image_noMask1_0_1642.jpeg,without_mask,0,no
image_noMask1_0_1644.jpeg,without_mask,0,no
image_noMask1_0_1645.jpeg,without_mask,0,no
image_noMask1_0_1647.jpeg,without_mask,0,no
image_noMask1_0_1648.jpeg,without_mask,0,no
image_noMask1_0_1650.jpeg,without_mask,0,no
image_noMask1_0_1658.jpeg,without_mask,0,no
image_noMask1_0_1662.jpeg,without_mask,0,no
image_noMask1_0_1663.jpeg,without_mask,0,no
image_noMask1_0_1664.jpeg,without_mask,0,no
image_noMask1_0_1673.jpeg,without_mask,0,no
image_noMask1_0_1674.jpeg,without_mask,0,no
image_noMask1_0_1679.jpeg,without_mask,0,no
image_noMask1_0_1683.jpeg,without_mask,0,no
image_noMask1_0_1684.jpeg,without_mask,0,no
image_noMask1_0_1688.jpeg,without_mask,0,no
image_noMask1_0_1689.jpeg,without_mask,0,no
image_noMask1_0_1691.jpeg,without_mask,0,no
image_noMask1_0_1693.jpeg,without_mask,0,no
image_noMask1_0_1698.jpeg,without_mask,0,no
image_noMask1_0_1711.jpeg,without_mask,0,no
